state,city,name,lat,lon
Georgia,Georgia,The Landings,33.7973286,-84.0926929
Georgia,Georgia,Fernway Estates,33.4745585,-84.4707601
Georgia,Georgia,Forest Estates,33.4548369,-84.4832602
Georgia,Georgia,Kimberly,33.5681674,-84.4877061
Georgia,Georgia,Hollis Heights,33.6101104,-84.8549385
Georgia,Georgia,Cotton Creek,33.8962161,-84.0004645
Georgia,Georgia,Brookfield West,34.0789875,-84.3985382
Georgia,Georgia,Riverside Station,33.6726077,-84.2610329
Georgia,Georgia,Chimney Ridge,33.5728886,-84.2068639
Georgia,Georgia,Mill Creek Crossing,34.1209312,-84.488541
Georgia,Georgia,Elmside Village,33.9514898,-84.2540887
Georgia,Georgia,Gordon Heights,33.7926063,-84.578266
Georgia,Georgia,Steven Hills,33.9742505,-84.1379279
Georgia,Georgia,Hallie Hills,33.5676117,-84.47215
Georgia,Georgia,Booker Heights,30.8460255,-83.9937813
Georgia,Georgia,McKibben Lane,32.893749,-83.6957359
Georgia,Georgia,Meadowview,33.7392745,-84.6621563
Georgia,Georgia,Sioux Acres Mobile Home Park,33.9671657,-84.0554758
Georgia,Georgia,Sunny Acres,33.852608,-83.9210168
Georgia,Georgia,Country Creek,34.0209338,-84.647157
Georgia,Georgia,Harpers Lake,33.8623271,-84.7321583
Georgia,Georgia,Tupelo Trail,31.8459524,-81.5787968
Georgia,Georgia,Bona Bella,32.0141007,-81.0659454
Georgia,Georgia,Stanebrook,33.5387232,-84.3882583
Georgia,Georgia,Vinton Woods,33.5876106,-84.3610357
Georgia,Georgia,Rogers Mill,34.0131564,-84.1354704
Georgia,Georgia,The Bluffs,34.3709327,-83.8426803
Georgia,Georgia,Ladds,34.1487085,-84.8293838
Georgia,Georgia,Harris Woods,34.0301004,-84.6832689
Georgia,Georgia,Pine Valley Estates,33.8389944,-84.7485474
Georgia,Georgia,Glen Haven,33.743995,-84.217976
Georgia,Georgia,Bascombs Springs,34.0934319,-84.547154
Georgia,Georgia,Dove Rest,33.5667775,-84.2246423
Georgia,Georgia,Surry Chase,33.6228945,-83.742677
Georgia,Georgia,Wimbledon Woods,32.8584724,-83.7326824
Georgia,Georgia,Timberland Heights,33.5492786,-84.3985365
Georgia,Georgia,Holly Hills,33.9284491,-83.4415492
Georgia,Georgia,Waterford,34.2912121,-83.8671236
Georgia,Georgia,South Oaks,32.5765894,-83.6374072
Georgia,Georgia,Rum Bridge Estates,33.5112233,-84.262977
Georgia,Georgia,Briarhill,33.4770585,-84.5715962
Georgia,Georgia,Willis Plaza,32.4256998,-84.9310414
Georgia,Georgia,Hart Circle,33.9303806,-84.8391066
Georgia,Georgia,Big Shanty Hills,34.0339891,-84.6354901
Georgia,Georgia,Camelot,33.5396953,-82.1385167
Georgia,Georgia,Storeyland,32.7873632,-83.7124057
Georgia,Georgia,Windfall Heights,33.9462263,-83.2849425
Georgia,Georgia,Worthington Estates,33.6548318,-84.8021593
Georgia,Georgia,Allatoona Ridge,34.0434335,-84.7002137
Georgia,Georgia,Oglethorpe Homes,33.4695811,-82.0003941
Georgia,Georgia,Bellemead,33.4456933,-82.0598399
Georgia,Georgia,Booker Washington Heights,32.426533,-84.9215969
Georgia,Georgia,Flat Rock Estates,32.5390288,-84.8913198
Georgia,Georgia,Forkwood,33.8501052,-84.7304916
Georgia,Georgia,Gainesville Mills,34.2773245,-83.8176765
Georgia,Georgia,Twin Oaks,33.576226,-83.8762946
Georgia,Georgia,Villa Crest,32.8529168,-83.6921257
Georgia,Georgia,Hyde Park,33.8967693,-84.21492
Georgia,Georgia,Stockwood Estates,34.0814878,-84.5260425
Georgia,Georgia,Tumlin Heights,34.2612132,-83.8471219
Georgia,Georgia,Braelinn Courts,33.38345,-84.5640953
Georgia,Georgia,Fayette Villa Estates,33.4431707,-84.5457618
Georgia,Georgia,Ashlund Ridge,32.6257006,-83.6835173
Georgia,Georgia,Ansley Park,33.7929538,-84.3810823
Georgia,Georgia,Little River North,34.113987,-84.4907634
Georgia,Georgia,Malibu,33.6128884,-84.4765952
Georgia,Georgia,Hidden Hills,34.2025965,-84.7554922
Georgia,Georgia,Pleasantview,32.4506988,-84.9065969
Georgia,Georgia,Sunshine Acres,32.5334736,-84.9349315
Georgia,Georgia,Weems Valley,32.5329182,-84.9532651
Georgia,Georgia,Arnold Mill,34.1037094,-84.4985416
Georgia,Georgia,Golfview,33.4148379,-84.5829849
Georgia,Georgia,Hampton Farms,33.9545458,-84.4082613
Georgia,Georgia,Fox Hollow,33.9501011,-84.2871455
Georgia,Georgia,Hillcrest Heights,32.8423614,-83.6785145
Georgia,Georgia,Holly Oaks,34.0283904,-84.4690158
Georgia,Georgia,Jackson Township,33.9695471,-84.0479656
Georgia,Georgia,Oak Grove Estates,34.0931544,-84.6046555
Georgia,Georgia,Sturbridge,34.1084317,-84.5729879
Georgia,Georgia,Innsbrook,32.5193077,-84.983821
Georgia,Georgia,Echo Ridge,33.8926041,-84.7660483
Georgia,Georgia,Wilbanks Circle,33.9164923,-84.7832712
Georgia,Georgia,Waverly Place,32.7876404,-83.6590711
Georgia,Georgia,Robinson Wood Estates,33.4109492,-84.5563175
Georgia,Georgia,Chapel Hill,33.6784413,-84.2068642
Georgia,Georgia,East Conway Hill,33.87927,-84.4038166
Georgia,Georgia,Laurel Crest Subdivision,32.4932046,-83.7032397
Georgia,Georgia,Rosemont,33.4109492,-84.5735401
Georgia,Georgia,Corinth Hills,33.8328284,-84.1168601
Georgia,Georgia,Whitehall Forest Estates,33.6845521,-84.3135347
Georgia,Georgia,Colonial Estates,33.7526076,-84.697157
Georgia,Georgia,Riverbend,34.3317676,-83.8157336
Georgia,Georgia,Oak,30.8879788,-83.2759858
Georgia,Georgia,Oak Hill,34.0070455,-84.7635488
Georgia,Georgia,Sprayberry Farms,33.8306612,-84.7735482
Georgia,Georgia,Sears Woods,32.5065299,-84.898542
Georgia,Georgia,Englewood,32.4565319,-84.9135415
Georgia,Georgia,Junta,34.1737081,-84.8007716
Georgia,Georgia,Jackson Square,34.0164905,-84.0507429
Georgia,Georgia,Thornton Estates,33.5028906,-84.3299231
Georgia,Georgia,Calumet Woods,34.0302982,-84.6736634
Georgia,Georgia,Ridgecrest,33.5567777,-84.2326982
Georgia,Georgia,Green Acres,33.5842778,-84.426871
Georgia,Georgia,Riverside,33.9315046,-83.3951588
Georgia,Georgia,Dobbs Estates,34.1037094,-84.5140976
Georgia,Georgia,Sudie,33.8673266,-84.8413285
Georgia,Georgia,Woodwind Station,34.1000985,-84.5643766
Georgia,Georgia,Laurel Grove,34.154819,-84.2957561
Georgia,Georgia,Pine Hills,34.3181553,-83.9012924
Georgia,Georgia,Jamestowne,34.0737095,-84.2802005
Georgia,Georgia,Woodcrest,33.6501085,-84.2807557
Georgia,Georgia,Nowlin Estates,34.0867656,-84.6038222
Georgia,Georgia,Lokchapee,32.8834715,-83.7026809
Georgia,Georgia,Iron Gate,33.4748355,-84.3535349
Georgia,Georgia,Graystone North,33.8834389,-83.9901865
Georgia,Georgia,Fairview Manor,33.6101099,-84.1979748
Georgia,Georgia,Christian Rest,32.8126402,-83.7049049
Georgia,Georgia,Heritage Farms,33.4437262,-84.5207611
Georgia,Georgia,Beach Haven Heights,34.262878,-83.9390708
Georgia,Georgia,Ellsworth Park,33.8098947,-84.4125373
Georgia,Georgia,Oakland Heights,34.2123182,-84.7952157
Georgia,Georgia,Hillbrook Estates,32.5406956,-84.9296537
Georgia,Georgia,Springfield,34.0945429,-84.508542
Georgia,Georgia,Pineview,31.845488,-81.6059454
Georgia,Georgia,Anthony Terrace,32.8190286,-83.6610147
Georgia,Georgia,Cobblestone Creek,33.4095603,-84.5902073
Georgia,Georgia,Marlanta,34.0278776,-84.4343733
Georgia,Georgia,Oak Chase,34.0230021,-84.4003621
Georgia,Georgia,Summerhill,33.7368253,-84.3855228
Georgia,Georgia,Greenmont,33.9895581,-83.3665462
Georgia,Georgia,Cobb Crossing,33.9412139,-84.7241031
Georgia,Georgia,Pooles Mobile Home Park,33.5745549,-84.273533
Georgia,Georgia,Sandlewood,33.9479076,-83.9783522
Georgia,Georgia,Hidden Hills,32.5390289,-84.9099312
Georgia,Georgia,Lokey Estates,32.5537508,-84.96771
Georgia,Georgia,Woodstream,33.6798303,-84.1901969
Georgia,Georgia,Howell Estates,33.5487231,-84.419926
Georgia,Georgia,Ridgeview Forest,33.9045469,-84.3624261
Georgia,Georgia,Doublegate,32.5515355,-83.6460169
Georgia,Georgia,Bright Star,33.7034419,-84.7918814
Georgia,Georgia,Chippewa Forest,33.5662228,-84.4629831
Georgia,Georgia,Arnold Mill,34.1175977,-84.387982
Georgia,Georgia,Southfork,34.1223203,-84.5849325
Georgia,Georgia,Rock Spring,33.6351093,-84.3546469
Georgia,Georgia,Oakwood Manor,33.5070567,-84.2429763
Georgia,Georgia,Greenfield Chase,33.8562161,-84.7332694
Georgia,Georgia,Lakeside,33.5495587,-83.9351861
Georgia,Georgia,Hampton Lake,33.9731566,-84.407428
Georgia,Georgia,Lakeview Heights,34.0467667,-84.6621572
Georgia,Georgia,Sherwood Forest,32.8679163,-83.7765722
Georgia,Georgia,Point View Landing,34.3098224,-83.8860138
Georgia,Georgia,Chestnut Log,33.7484409,-84.6457672
Georgia,Georgia,Aberdeen,33.4090047,-84.6018742
Georgia,Georgia,Grassdale,34.2729067,-84.7870483
Georgia,Georgia,Oak Ridge,33.5639999,-84.3060339
Georgia,Georgia,Carriage Gate,34.015934,-84.142693
Georgia,Georgia,West Lake,33.6714982,-84.7963259
Georgia,Georgia,Windhaven,33.9417681,-84.3099242
Georgia,Georgia,Camelot,32.8612498,-83.7776835
Georgia,Georgia,Antebellum North,32.6715329,-83.7049065
Georgia,Georgia,Berkeley Manor,33.9673237,-84.1638057
Georgia,Georgia,Laurel Woods,33.5878891,-84.4835395
Georgia,Georgia,Mason Woods,33.8028846,-84.0485243
Georgia,Georgia,Ridgewood Estates,34.0764879,-84.5307649
Georgia,Georgia,Arden Lake,34.0595439,-84.5740995
Georgia,Georgia,Camelot,32.5059745,-84.9249312
Georgia,Georgia,Chattahoochee,33.8084389,-84.4818749
Georgia,Georgia,Country Manor,33.7848287,-84.5654881
Georgia,Georgia,Danes Meadow,32.6454217,-83.6307386
Georgia,Georgia,River Run,33.6645523,-84.2479769
Georgia,Georgia,Parkway Estates,33.4234489,-84.5654845
Georgia,Georgia,Piney Knoll,33.4037272,-84.5707622
Georgia,Georgia,Laurelwood,33.5759447,-84.4446493
Georgia,Georgia,Little River South,34.1098203,-84.4902079
Georgia,Georgia,Rocky Creek,34.0900984,-84.4307615
Georgia,Georgia,Wimbish Hills,32.879305,-83.6832359
Georgia,Georgia,Sweet Auburn,33.7555022,-84.3802129
Georgia,Georgia,Glen Cove,32.8862492,-83.6899026
Georgia,Georgia,Northridge,33.5398346,-84.4674273
Georgia,Georgia,Clover Reach,33.38095,-84.5743732
Georgia,Georgia,Innsbrook West,33.7859409,-84.0185234
Georgia,Georgia,Avondale,32.0529877,-81.057612
Georgia,Georgia,Mill Creek Place,33.8237168,-84.8068826
Georgia,Georgia,Crown Mill Village,34.7459618,-84.9707794
Georgia,Georgia,The Springs,33.4945574,-84.3471458
Georgia,Georgia,Garden Heights,31.8293776,-81.6015008
Georgia,Georgia,Ponderosa,33.4723361,-84.4285368
Georgia,Georgia,The Woodlands,34.0870433,-84.6091001
Georgia,Georgia,Happy Hollow,34.181208,-84.7107687
Georgia,Georgia,Lost Mountain Woods,33.9381585,-84.731881
Georgia,Georgia,Greenwood,32.4349002,-81.7712227
Georgia,Georgia,Northwoods,33.8776028,-84.287701
Georgia,Georgia,Bakers Crossing,31.9871574,-81.0720559
Georgia,Georgia,Duran Mobile Home Park,33.4509708,-82.0565065
Georgia,Georgia,Georgian Hills,32.5020857,-84.9249312
Georgia,Georgia,Old Villa Rica,33.7459405,-84.9293862
Georgia,Georgia,Hunters Court,32.5459731,-84.9215981
Georgia,Georgia,Brock,33.9189922,-84.7877159
Georgia,Georgia,Aline Estates,33.6626095,-84.7985481
Georgia,Georgia,Waverly Woods,33.9270496,-83.9624063
Georgia,Georgia,Mitchell Hill,34.0673217,-84.671324
Georgia,Georgia,Overlook,33.3987273,-84.5640954
Georgia,Georgia,Surrey Place,34.088987,-84.2996456
Georgia,Georgia,Broad Acres,33.9548371,-83.3926585
Georgia,Georgia,Silver Ridge,33.8323269,-84.1621399
Georgia,Georgia,Northwind,34.0164896,-84.6616019
Georgia,Georgia,Wilkshire Estates,33.5612225,-84.3660357
Georgia,Georgia,Vine City,33.7587482,-84.4106071
Georgia,Georgia,The Marks,33.3706727,-84.5415945
Georgia,Georgia,Gilmore,33.8481602,-84.4940978
Georgia,Georgia,McCollum Acres,34.1059319,-84.639934
Georgia,Georgia,Westwood Station,34.0917656,-84.6396563
Georgia,Georgia,Orchard Park,33.6709427,-84.772714
Georgia,Georgia,North Bridge Trace,34.0314891,-84.6207674
Georgia,Georgia,Arbor West,33.5531677,-84.4696497
Georgia,Georgia,Bedgood,33.9292825,-83.3984922
Georgia,Georgia,Vonreg Subdivision,32.7279203,-83.7076843
Georgia,Georgia,Whispering Pines,32.8718051,-83.7782388
Georgia,Georgia,Deer Creek Mobile Home Park,33.5606665,-84.2663105
Georgia,Georgia,The Rubicon,33.3501265,-84.5391491
Georgia,Georgia,Emory Highlands,33.7887162,-84.3174242
Georgia,Georgia,Glenn Devon,33.5431671,-84.2921445
Georgia,Georgia,Arrowhead Estates,32.5301402,-84.8899308
Georgia,Georgia,Beallwoods,32.5134745,-84.9727097
Georgia,Georgia,Forest Park,32.4773642,-84.8785413
Georgia,Georgia,Woodcrest Subdivision,31.5543437,-83.9457357
Georgia,Georgia,Jones Bridge Landing,33.9937114,-84.2179755
Georgia,Georgia,Crescent Oak,33.3603952,-84.5346498
Georgia,Georgia,Shiloh West,34.0192673,-84.6629908
Georgia,Georgia,Elmdale Estates,32.5512577,-83.6387946
Georgia,Georgia,Mountain Ridge Estates,34.0978768,-84.7574371
Georgia,Georgia,Plantation Estates,33.9312138,-84.8557737
Georgia,Georgia,White Forest,33.9459359,-84.7910495
Georgia,Georgia,Victory Heights,32.5615283,-84.9471541
Georgia,Georgia,Saint Andrews,33.9626008,-84.2974237
Georgia,Georgia,Windy Hill,33.937555,-83.4324928
Georgia,Georgia,Sheffield Forest,33.9292686,-84.2101974
Georgia,Georgia,Pioneer Crossing,34.084543,-84.44854
Georgia,Georgia,Lenox Park,33.800105,-84.3549257
Georgia,Georgia,East Highlands,32.4790313,-84.971876
Georgia,Georgia,Windsor Estates,33.4012264,-84.4277033
Georgia,Georgia,Woodfield,33.5720551,-84.2938114
Georgia,Georgia,Lake Cindy Estates,33.4140023,-84.2977007
Georgia,Georgia,Brookwood,33.4626145,-84.5896521
Georgia,Georgia,Wood Glen,34.0906542,-84.5154867
Georgia,Georgia,Burnt Hickory Hills,34.2103737,-84.8366061
Georgia,Georgia,Oakbrook Forest,33.9889913,-84.022408
Georgia,Georgia,Wolfs Head,34.311211,-83.8985143
Georgia,Georgia,North Valley,34.1492636,-84.301312
Georgia,Georgia,Ridgewood,33.6270539,-84.3485356
Georgia,Georgia,Willow Creek Subdivision,33.4390034,-84.8016023
Georgia,Georgia,Mossy Oaks,31.5632318,-83.9804593
Georgia,Georgia,Brookhollow,31.5631665,-84.2577517
Georgia,Georgia,Bonnie Brae Subdivision,32.4834171,-83.7938448
Georgia,Georgia,Highland Estates,32.5898678,-83.64435
Georgia,Georgia,Dunwoody West,33.9476014,-84.3415921
Georgia,Georgia,Highland Park,32.4879197,-84.9368756
Georgia,Georgia,Wesleyan Hills,32.9179151,-83.722403
Georgia,Georgia,Deer Glen Forest,33.4715027,-84.4185366
Georgia,Georgia,Leslie Estates,33.7264955,-84.2185314
Georgia,Georgia,North Point,34.0153777,-84.3899273
Georgia,Georgia,Ashland Estates,33.5726115,-84.4543717
Georgia,Georgia,Camp Creek Estates,33.5667783,-84.431871
Georgia,Georgia,Joel Chandler Harris Homes,33.7437179,-84.4182612
Georgia,Georgia,Normandy Forest,33.7639958,-84.5127092
Georgia,Georgia,Timothy Estates,33.9334687,-83.4162124
Georgia,Georgia,Deerfield,33.7778846,-84.6349338
Georgia,Georgia,Cherokee Mobile Home Park,34.0806546,-84.5910441
Georgia,Georgia,Shirley Hills,32.8598607,-83.6304571
Georgia,Georgia,Woodbriar East,34.1051014,-83.9876838
Georgia,Georgia,Lansdowne,34.0109336,-84.504376
Georgia,Georgia,North Peachtree Estates,33.4181713,-84.56604
Georgia,Georgia,Plunket Town,33.6520535,-84.3943706
Georgia,Georgia,Hidden Pines,33.5567821,-83.867961
Georgia,Georgia,Brook Glen,33.6728856,-84.2351986
Georgia,Georgia,Cross Creek Estates,33.896215,-84.7141026
Georgia,Georgia,Avon Park,32.0557653,-81.0598342
Georgia,Georgia,Valley View,33.937046,-84.332425
Georgia,Georgia,Shenandoah,33.938157,-84.3010349
Georgia,Georgia,Royal Oaks,33.6564973,-84.2229759
Georgia,Georgia,Chanticleer,33.4231706,-84.4360368
Georgia,Georgia,Autumn Chase,33.6231649,-84.222698
Georgia,Georgia,Cherokee Forest,33.6613936,-84.3194255
Georgia,Georgia,Cottonwood Valley,33.8148278,-84.8838296
Georgia,Georgia,Gordon Estates,33.8626046,-84.8335504
Georgia,Georgia,Indian Lake,33.8959373,-84.7543812
Georgia,Georgia,Rock Springs,33.8964924,-84.8841079
Georgia,Georgia,Acworth Beach,34.060933,-84.6824354
Georgia,Georgia,Mission Estates,34.1645413,-84.8638294
Georgia,Georgia,McNair Terrace,33.4115278,-82.1170636
Georgia,Georgia,Dixie Village,33.5640059,-83.7776791
Georgia,Georgia,Old Cedar Creek,34.107043,-84.6485453
Georgia,Georgia,Swanson,33.9334489,-83.4418269
Georgia,Georgia,Timber Trace,33.8334393,-84.0529684
Georgia,Georgia,River Bluff,33.9709339,-84.2721449
Georgia,Georgia,Forest Pointe,32.5673676,-83.5737935
Georgia,Georgia,Fairview Station,33.6206648,-84.2457544
Georgia,Georgia,Mason Subdivision,32.6334778,-83.6604614
Georgia,Georgia,Cherokee Hills,33.7842732,-84.5693769
Georgia,Georgia,Cheyenne Estates,33.8067727,-84.6221558
Georgia,Georgia,Lake Lucerne Estates,33.8336619,-84.0982481
Georgia,Georgia,Kingswood,33.4181708,-84.4479816
Georgia,Georgia,Russell Glen,32.5876456,-83.6404612
Georgia,Georgia,Sedgefield,32.6290338,-83.6790728
Georgia,Georgia,Calloway Woods,33.5150749,-82.1517148
Georgia,Georgia,Windgate Forest,33.3990052,-84.5532617
Georgia,Georgia,Davis Estates,33.9240049,-83.3848807
Georgia,Georgia,Sylvan Hills,33.7092744,-84.4177054
Georgia,Georgia,Levgard Estates,33.578167,-84.4549274
Georgia,Georgia,Hedgerow,34.045804,-84.4163169
Georgia,Georgia,Lakeside,33.8070503,-84.5799328
Georgia,Georgia,Briarwood Acres,33.4859471,-84.6043749
Georgia,Georgia,Hamilton Plantation Subdivision,33.4270591,-84.8582704
Georgia,Georgia,Blackwells,33.9949206,-84.517771
Georgia,Georgia,Burnt Creek,33.9128811,-84.1174147
Georgia,Georgia,Wood Valley,34.1498191,-84.3107567
Georgia,Georgia,Pine Creek,33.8028839,-84.6066
Georgia,Georgia,Park Place South,33.6062217,-84.4429829
Georgia,Georgia,Falcon Shores,34.0528778,-84.7202142
Georgia,Georgia,Paris Manor,33.8501051,-84.6999354
Georgia,Georgia,Woodland Hills Mobile Home Park,33.6167769,-84.4215935
Georgia,Georgia,Peachtree,33.9420457,-84.2938124
Georgia,Georgia,Henderson Heights,34.1698187,-84.2996451
Georgia,Georgia,Rosewood,32.4665315,-84.9221529
Georgia,Georgia,Baldwin Hills,33.8348274,-84.8707737
Georgia,Georgia,Fernwood,33.9245594,-83.5426641
Georgia,Georgia,Alta Vista,33.7483306,-84.7402171
Georgia,Georgia,Leeward Park,33.7570518,-84.6535451
Georgia,Georgia,Hickory Hills,33.5889995,-84.3702027
Georgia,Georgia,Hunting Creek,33.993991,-84.0415758
Georgia,Georgia,Hillcrest Valley,33.7828843,-84.5457654
Georgia,Georgia,Colonial Coach Estates,33.6014988,-84.2240869
Georgia,Georgia,Brownwood Acres,33.543445,-84.1985301
Georgia,Georgia,Jones Hill Estates,33.364006,-84.4832596
Georgia,Georgia,Bedingfield,32.7956958,-83.6596264
Georgia,Georgia,Riverside,31.1801857,-83.8062854
Georgia,Georgia,Pinehurst,34.0712105,-84.6554903
Georgia,Georgia,Greenbrook,33.8023283,-84.602711
Georgia,Georgia,Rainbow Estates,33.8462167,-84.061024
Georgia,Georgia,Preston Ridge,34.0695428,-84.2563108
Georgia,Georgia,Camellia Heights,34.2864915,-83.7921201
Georgia,Georgia,Hickory Woods,32.5665349,-83.6226832
Georgia,Georgia,Pinewood,33.5103371,-82.1444334
Georgia,Georgia,Innsbrook,33.7903854,-84.0088007
Georgia,Georgia,Andrew Woods,32.4473657,-84.9618755
Georgia,Georgia,Hearthstone,32.5368068,-84.9077089
Georgia,Georgia,Winterthur Woods,33.4709475,-84.4696489
Georgia,Georgia,Greers Mountain,33.4187268,-84.5713179
Georgia,Georgia,Riverside Hills,32.858472,-83.654069
Georgia,Georgia,Howard,33.7945506,-84.5752105
Georgia,Georgia,Hardman Place,34.1167645,-84.4040937
Georgia,Georgia,North Banks Cove,34.3520444,-83.8332349
Georgia,Georgia,Indian Village,34.0995432,-84.6871575
Georgia,Georgia,Weracoba Heights,32.4740315,-84.9688204
Georgia,Georgia,Allendale,32.5278919,-84.9250508
Georgia,Georgia,Montreal,33.8325136,-84.2555953
Georgia,Georgia,Oak Grove,34.0921474,-84.6153371
Georgia,Georgia,Riverwood,33.8756676,-84.4599309
Georgia,Georgia,Winndale,33.8914928,-84.8129944
Georgia,Georgia,Morallion Hills,33.3584507,-84.5449278
Georgia,Georgia,Arbor Walk,33.8312164,-84.8693847
Georgia,Georgia,Swan Lake,33.8459384,-84.8174387
Georgia,Georgia,Barko Village,30.9043655,-83.3348769
Georgia,Georgia,Cardinal Ridge,32.5294898,-83.7041389
Georgia,Georgia,Winnona Park,33.7625781,-84.2887789
Georgia,Georgia,Spivey Chase,33.5040013,-84.2610324
Georgia,Georgia,Springfield,33.9392682,-84.323258
Georgia,Georgia,Mockingbird Hill,33.5559449,-84.3827028
Georgia,Georgia,Wedgewood Forest,34.0789872,-84.2749225
Georgia,Georgia,Driftwood Station,34.0984317,-84.490208
Georgia,Georgia,Vista Terrace,32.4659759,-84.8982636
Georgia,Georgia,Four Oaks,33.9412124,-84.2757561
Georgia,Georgia,North Highlands,32.8548608,-83.6254571
Georgia,Georgia,Castlewood Estates,33.7889952,-84.5315985
Georgia,Georgia,Rocky Springs,34.0914874,-84.4793743
Georgia,Georgia,Allatoona Shores,34.0762105,-84.6993801
Georgia,Georgia,Grove Park,33.7734395,-84.4454847
Georgia,Georgia,Wood Valley,33.9606578,-84.7916052
Georgia,Georgia,Muscogee Manor,32.495419,-84.8660414
Georgia,Georgia,Summerville,33.9478812,-84.0312983
Georgia,Georgia,The Woods at Colony Crossing,34.1087095,-84.5865994
Georgia,Georgia,Sherrian Estates,33.707053,-84.7813256
Georgia,Georgia,Sterling Acres,33.8631593,-84.1946414
Georgia,Georgia,Groveland,33.3946774,-84.5516807
Georgia,Georgia,Terrell Heights,34.1541705,-84.8105601
Georgia,Georgia,Spring Ridge Estates,33.8556605,-84.8074384
Georgia,Georgia,Autumnridge,32.5423623,-84.9715988
Georgia,Georgia,Brookview Estates,32.5209738,-84.8804863
Georgia,Georgia,Glennwood,33.5193024,-82.1467861
Georgia,Georgia,Kingridge Estates,34.0889876,-84.5385428
Georgia,Georgia,Ben Dowdy,33.914624,-83.4381518
Georgia,Georgia,Savannah Gardens,32.0613205,-81.0609452
Georgia,Georgia,Brittany Forest,33.6103884,-84.4604835
Georgia,Georgia,Joshua Landing,34.0975985,-84.5257645
Georgia,Georgia,Kings Ridge,33.7295511,-84.2043642
Georgia,Georgia,Brookwood,33.9620466,-84.7916052
Georgia,Georgia,Saddle Up Estates,33.984268,-84.8679967
Georgia,Georgia,Bentbrook Farms,33.5242796,-84.4785385
Georgia,Georgia,Oak Grove,33.8251041,-84.2929789
Georgia,Georgia,Brookwood Hills,33.8078828,-84.3902048
Georgia,Georgia,Stilesboro Hills,34.0037121,-84.6691022
Georgia,Georgia,Woodlawn,33.3828914,-84.296312
Georgia,Georgia,Devonshire,33.5898333,-84.4629834
Georgia,Georgia,Leesburg,32.5362511,-84.8957642
Georgia,Georgia,Dawson Estates,32.4409768,-84.9018744
Georgia,Georgia,Forrest Hills,32.0221554,-81.0812232
Georgia,Georgia,Gaskins Mobile Home Park,33.4551373,-82.0484507
Georgia,Georgia,Acworth Meadows,34.0550998,-84.6666018
Georgia,Georgia,Walnut Creek,33.4748355,-84.3574239
Georgia,Georgia,River Valley Estates,33.5637226,-84.3988145
Georgia,Georgia,Embrey Hills,33.5203901,-84.3379791
Georgia,Georgia,Fielder Manor,33.5459448,-84.3090895
Georgia,Georgia,Payne Mobile Home Park,34.1100985,-84.6499343
Georgia,Georgia,Plantation Walk,34.0909322,-84.6471565
Georgia,Georgia,Douglas Ridge,33.7056643,-84.7674362
Georgia,Georgia,Tara Woods,33.7281637,-84.6735453
Georgia,Georgia,Road Pecan Park,31.5623968,-84.1299071
Georgia,Georgia,Moonlight Forest,33.6851834,-84.2449448
Georgia,Georgia,Briarwood Park,33.4381701,-84.4196476
Georgia,Georgia,Avalon,33.5226125,-84.396314
Georgia,Georgia,Robin Ridge,33.9798279,-83.8968463
Georgia,Georgia,Roseland,33.7159406,-84.3788151
Georgia,Georgia,Burnt Mountain Estates,34.5462007,-84.3721448
Georgia,Georgia,North Gate Manor Trailer Park,30.899366,-83.3215431
Georgia,Georgia,Dimon Head,32.4551431,-84.9313196
Georgia,Georgia,Gum Springs,34.3603698,-84.7866042
Georgia,Georgia,Fox Meadows,33.5728915,-83.9385196
Georgia,Georgia,Cedar Crest Plantation,34.0542667,-84.7449369
Georgia,Georgia,Ashley Forest,34.076488,-84.5702104
Georgia,Georgia,Stathams Landing,32.5709786,-83.5735157
Georgia,Georgia,Colemans Bluff,34.093154,-84.4468731
Georgia,Georgia,Walker Hills,34.2425951,-84.8332724
Georgia,Georgia,Ridgewood Park,33.9542688,-84.6168785
Georgia,Georgia,Wisdom Woods,33.4070603,-84.5929852
Georgia,Georgia,Scotts Mill,33.9778786,-84.2015857
Georgia,Georgia,Castile Cove,33.5959442,-84.4552054
Georgia,Georgia,Creek View,34.0903764,-84.4988195
Georgia,Georgia,Kings Mountain,33.8347725,-84.1388056
Georgia,Georgia,East Urban Heights,32.4931971,-84.8921529
Georgia,Georgia,Ogletree Woods,32.5301405,-84.9543762
Georgia,Georgia,Greenfield Summit,33.860938,-84.8060495
Georgia,Georgia,The Highlands,33.8403831,-84.8068827
Georgia,Georgia,Interchange Village,34.2473175,-84.7704925
Georgia,Georgia,Westwood Estates,30.812701,-83.3359865
Georgia,Georgia,Piney Woods Manor,33.9223252,-84.855496
Georgia,Georgia,Beverly Heights,32.5279181,-84.8965976
Georgia,Georgia,Wynnton Grove,32.480421,-84.9546
Georgia,Georgia,Falconcrest,34.005935,-84.0585211
Georgia,Georgia,Hammond,33.9253798,-84.3674264
Georgia,Georgia,Eastgate Mobile Home Park,34.1009318,-84.5790993
Georgia,Georgia,Beverly Manor,33.477892,-84.491594
Georgia,Georgia,Braelinn Green,33.3806723,-84.5629841
Georgia,Georgia,Kingston,32.5184742,-84.9610429
Georgia,Georgia,Dewey City,30.8379702,-83.9985035
Georgia,Georgia,Woodlawn Terrace,32.4212902,-81.7667781
Georgia,Georgia,Barton Village,33.4348603,-82.093174
